propertyid,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon,gift
12115461,37.441532,-122.19416,4,4.0,1177.4301,96,10,10,9,10,10,9,2.0,11.0,2.5,10.0,16.5,16.5,23.0,5.5,12.5,13.5,4.0,6.0,22,1
5630741,37.763374,-122.38709,2,2.5,393.42999,95,9,10,9,10,10,9,3.6666667,4.3333335,5.5,6.0,5.0,14.333333,8.333333,16.666666,12.333333,10.666667,5.3333335,4.6666665,36,1
12155597,37.701012,-122.0509,2,1.5,136.71001,91,10,10,8,10,9,9,11.5,24.0,18.0,7.5,16.5,15.5,19.5,19.5,14.0,8.0,21.0,21.0,20,0
1637095,37.90118,-122.17124,1,1.0,80.650002,99,10,10,10,10,10,10,19.0,14.25,13.25,17.0,19.666666,14.333333,22.0,19.75,12.25,17.25,7.25,11.75,44,0
8805264,37.758938,-122.41901,1,1.0,178.33,97,10,10,10,10,10,9,19.333334,16.666666,20.0,14.0,25.5,23.0,25.5,27.0,27.0,25.5,17.5,7.6666665,28,0
6390195,37.551136,-122.31676,1,1.0,194.31,99,10,10,10,10,10,10,23.666666,20.333334,25.666666,21.5,20.333334,27.333334,29.666666,27.666666,27.0,27.666666,20.0,16.666666,35,0
11677232,37.62532,-122.40703,1,1.0,72.339996,95,10,10,10,10,9,10,15.5,18.0,16.0,23.5,25.5,28.0,29.0,29.0,27.5,26.5,22.0,21.5,25,0
8722857,37.853062,-122.24265,1,1.0,180.06,97,10,10,10,10,10,10,6.0,13.333333,12.333333,17.5,20.5,26.5,26.0,29.0,20.5,21.0,21.0,7.0,28,0
15060122,37.778076,-122.17268,1,1.0,87.360001,97,10,10,10,10,10,10,13.5,23.5,10.5,10.0,23.0,25.0,31.0,25.0,18.5,24.0,23.5,16.0,19,0
16712067,37.458492,-122.18537,1,1.0,137.57001,96,10,10,10,10,10,10,12.5,15.5,21.5,25.0,25.0,27.0,27.0,30.0,27.0,30.0,30.0,22.0,15,1
1133445,37.748474,-122.43639,2,1.0,230.92999,99,10,10,10,10,10,10,4.0,7.5,12.0,10.0,15.333333,15.0,13.0,7.3333335,6.5,3.0,2.0,3.5,29,0
2115503,37.776222,-122.50906,0,1.0,173.42,95,10,10,10,10,10,9,11.0,15.25,16.25,14.333333,8.666667,15.0,23.666666,22.333334,19.666666,24.333334,15.666667,12.666667,38,0
16948078,37.810028,-122.27748,0,1.0,92.889999,96,10,10,10,10,9,9,15.0,10.0,6.5,17.0,13.0,15.0,22.0,24.0,16.0,18.0,11.0,4.0,13,0
3153790,37.532612,-122.24959,1,1.0,128.22,99,10,10,10,10,10,10,13.5,13.0,2.3333333,9.5,10.0,19.333334,15.5,9.0,15.0,18.0,21.0,7.0,25,0
16652856,37.796413,-122.40978,1,1.0,177.63,86,10,9,9,10,9,9,22.5,25.0,28.5,26.0,29.0,26.0,31.0,31.0,30.0,26.0,24.0,28.0,15,1
15375254,37.764954,-122.43517,1,1.0,157.94,100,10,10,10,10,10,10,3.0,21.0,27.0,26.0,24.0,20.0,4.0,24.0,23.0,8.5,4.0,11.0,16,0
6357895,37.755466,-122.40895,1,1.0,192.35001,96,10,10,10,10,10,9,26.333334,19.333334,18.0,21.5,18.666666,26.0,21.666666,25.666666,24.333334,27.0,13.666667,19.0,35,1
275115,37.854965,-122.271,1,1.5,70.0,99,10,10,10,10,10,10,11.5,12.0,12.25,10.0,12.0,12.666667,12.666667,20.5,14.75,21.333334,17.0,9.75,43,0
17306473,37.633644,-122.41354,2,1.0,164.10001,92,10,9,10,10,9,9,21.0,22.0,10.0,20.0,27.0,22.0,22.0,18.0,23.0,23.0,8.0,6.0,13,1
1174214,37.805389,-122.43636,1,1.0,401.88,97,10,10,10,10,10,9,3.5,0.75,2.25,2.6666667,6.6666665,4.6666665,8.333333,8.75,5.0,5.25,1.75,1.25,44,0
13620759,37.595013,-122.39632,1,1.0,91.029999,94,10,10,10,10,10,9,6.5,4.5,10.0,0.0,10.0,2.0,9.5,11.0,3.0,4.0,12.0,0.0,22,0
4805001,38.008434,-122.52163,1,1.5,43.470001,96,10,10,10,10,10,10,29.25,25.75,30.25,26.333334,22.666666,29.0,30.0,30.333334,25.666666,29.333334,20.5,25.0,41,0
429212,37.52821,-122.51331,1,1.0,149.28,82,9,9,10,9,9,8,0.0,0.75,7.0,2.0,5.5,17.0,5.0,6.6666665,12.0,1.3333334,0.25,0.0,35,0
5205818,38.001484,-121.87467,1,1.0,45.0,92,9,10,8,10,8,9,13.5,15.0,24.5,29.5,15.5,23.5,30.0,19.5,30.0,30.0,18.0,0.0,19,0
17942743,37.902443,-122.53146,1,1.0,189.72,99,10,10,10,10,10,10,13.0,22.0,25.0,2.0,31.0,29.0,24.0,31.0,17.0,31.0,24.0,10.0,12,1
16600827,37.662056,-122.09393,1,1.0,49.299999,96,10,10,9,10,10,10,13.5,10.5,11.0,22.0,29.0,29.0,25.0,30.0,30.0,29.0,26.0,23.0,15,0
3310076,37.782703,-122.45476,1,1.5,137.75,96,10,10,10,10,9,9,12.666667,15.0,13.666667,13.0,18.333334,18.333334,29.5,28.0,24.0,16.0,11.333333,12.666667,35,1
9189729,37.475941,-122.19566,1,1.0,115.75,97,10,10,10,10,10,10,3.6666667,4.0,7.0,2.5,6.5,14.5,2.0,0.0,15.5,11.5,5.0,2.0,26,0
12295920,37.758003,-122.42991,1,1.5,95.0,100,10,10,10,10,10,10,4.0,3.0,17.5,14.5,19.0,27.0,30.5,31.0,25.5,23.5,13.0,22.0,23,0
18074138,37.778252,-122.40977,2,2.0,337.23001,94,10,10,10,10,9,9,24.0,23.0,27.0,11.0,26.0,25.0,28.0,30.0,27.0,25.0,24.0,15.0,12,1
10793241,37.66473,-121.88277,4,2.0,393.17001,90,9,9,9,10,10,9,7.3333335,8.0,18.0,21.0,19.0,0.5,6.0,13.0,0.0,2.0,4.0,13.5,23,1
17178848,37.641827,-122.46429,1,1.5,75.160004,97,9,10,10,10,9,10,13.0,0.0,10.0,7.0,17.0,12.0,15.0,17.0,9.0,12.0,2.0,18.0,12,0
13437202,37.582409,-122.36269,2,2.5,330.89001,100,10,10,10,10,10,10,26.0,12.0,20.0,17.0,20.0,13.0,20.5,26.5,17.5,19.5,22.0,18.0,21,1
10043136,38.098846,-122.85596,2,1.5,525.02002,100,10,10,10,10,10,9,2.3333333,0.0,10.0,6.0,4.5,4.0,3.5,5.0,6.5,4.5,2.0,4.0,25,1
6713445,37.763557,-122.43257,1,1.0,213.46001,90,10,9,9,10,10,9,22.666666,18.666666,21.0,22.5,24.0,22.0,25.666666,23.333334,23.0,24.666666,17.0,12.666667,34,1
769734,37.756336,-122.40976,1,1.0,89.459999,93,10,10,9,10,10,9,14.25,7.5,18.0,10.0,23.5,22.666666,26.666666,23.666666,15.5,12.75,12.75,3.5,39,0
7983070,37.782673,-122.45309,4,2.5,757.92999,94,10,10,9,10,10,9,13.333333,15.666667,7.3333335,17.0,15.0,19.0,21.5,12.666667,18.5,16.0,15.666667,8.333333,31,1
7413350,37.841908,-122.2468,1,1.0,149.49001,98,10,10,10,10,10,10,5.3333335,0.0,4.0,5.0,3.5,9.0,8.666667,2.6666667,7.6666665,9.333333,4.0,3.0,29,0
1001583,37.752167,-122.40826,1,1.5,82.330002,91,10,10,9,10,9,9,13.0,11.0,6.5,1.5,19.0,21.0,24.5,26.5,28.0,20.0,22.5,19.666666,28,0
17478285,37.727203,-122.3717,1,1.0,63.830002,95,10,10,10,10,9,10,4.0,18.0,19.5,6.0,20.0,21.0,23.0,24.0,24.0,19.0,13.0,7.0,13,0
62519,37.741825,-122.42993,1,1.0,111.91,97,10,10,10,10,10,10,9.0,4.6666665,17.333334,20.666666,19.666666,19.333334,17.0,21.0,6.5,8.666667,8.666667,5.0,31,0
6911587,37.764896,-122.42139,1,1.0,115.3,98,10,10,10,10,10,10,12.5,12.5,8.5,7.0,16.0,12.0,7.0,6.0,13.0,8.0,0.0,3.5,17,0
3614773,37.782902,-122.43424,1,1.0,254.17,94,10,10,10,10,10,9,3.75,4.0,9.333333,3.0,7.3333335,3.0,9.0,12.0,12.0,5.75,0.75,1.0,38,0
11720074,37.841377,-122.23331,1,1.0,100.0,100,10,10,10,10,10,10,10.0,8.0,2.6666667,6.0,13.0,15.5,13.0,14.5,21.0,19.0,10.5,27.5,21,0
56720,37.753349,-122.45095,1,1.0,147.81,99,10,10,10,10,9,10,0.0,0.0,4.0,0.0,3.0,2.5,0.0,10.666667,11.0,5.0,4.75,0.5,34,0
11439844,37.898655,-122.52886,1,1.0,148.2,98,10,10,10,10,10,10,21.0,15.333333,12.0,26.5,18.5,14.5,25.0,25.0,22.0,26.0,18.5,19.5,24,0
17443390,37.731876,-121.93546,1,1.0,54.119999,99,10,10,10,10,10,10,15.0,19.0,21.5,25.0,27.0,23.0,30.0,30.0,26.0,27.0,26.0,23.0,13,0
3481025,37.773911,-122.47972,1,1.0,169.49001,95,10,10,9,10,9,9,26.25,22.5,28.0,29.0,25.333334,27.0,28.0,27.333334,28.333334,24.0,21.0,26.25,42,0
11024633,37.813461,-122.27719,2,2.0,166.92,96,10,10,10,10,8,9,5.0,10.5,22.0,21.5,24.0,6.5,16.0,23.0,17.5,18.0,13.5,18.0,22,1
14688313,37.757576,-122.42957,1,1.0,84.18,90,10,9,9,10,10,9,30.5,25.5,27.0,29.0,24.0,29.0,30.0,17.0,20.0,28.0,27.0,30.5,20,0
6925405,37.949684,-122.33911,1,1.0,61.790001,99,10,10,10,10,9,10,13.0,13.0,13.0,14.0,26.0,8.5,15.0,26.0,26.0,23.0,16.0,17.0,14,0
7361084,37.556786,-122.32687,1,1.0,188.53999,94,10,10,10,10,10,9,17.666666,7.6666665,10.333333,12.5,19.5,19.0,16.0,19.5,15.0,9.5,15.5,13.333333,28,0
5918090,37.73904,-122.42665,2,1.0,323.25,96,10,10,9,10,9,9,8.333333,21.666666,26.333334,17.333334,15.333333,12.666667,19.333334,23.333334,24.666666,21.0,19.0,23.333334,36,1
5104609,37.864929,-122.06363,2,2.0,176.84,80,10,8,8,10,10,8,4.6666665,1.5,0.0,0.0,4.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,18,0
1209893,37.784908,-122.45811,2,1.5,868.17999,100,10,10,10,10,10,10,1.0,0.0,2.75,0.0,0.0,10.5,12.0,17.0,3.0,6.25,2.0,0.0,37,1
14842635,37.581291,-122.34896,1,1.5,99.089996,99,10,10,10,10,10,10,17.0,6.5,8.5,18.0,26.0,30.0,23.0,27.0,12.5,15.0,10.5,13.5,19,0
14179246,37.720905,-122.40244,0,1.0,124.86,96,10,10,10,10,9,10,19.0,17.0,29.5,21.0,25.0,17.0,13.0,29.0,23.5,24.0,17.5,9.5,21,0
12037978,37.743767,-122.41828,2,1.0,223.17,96,10,10,10,10,10,9,23.5,22.0,24.5,20.0,8.0,13.0,12.5,18.5,20.0,22.5,22.5,22.5,23,1
4358648,37.799313,-122.19782,2,1.0,170.25999,98,10,10,10,10,10,10,17.75,13.25,19.5,18.666666,19.666666,10.333333,27.0,21.0,15.75,8.75,16.0,11.0,42,0
7225363,37.970989,-122.33109,1,1.0,46.990002,97,10,10,10,10,9,10,27.0,26.666666,27.0,28.0,25.5,23.5,26.0,20.666666,24.666666,28.0,24.5,28.0,31,0
1692935,37.86673,-122.29699,2,1.0,129.36,91,10,10,9,10,9,9,18.5,14.25,21.0,17.666666,18.0,14.0,20.333334,22.25,22.75,19.0,27.75,15.75,43,0
8955959,37.772873,-122.43402,1,1.0,142.84,91,10,9,9,9,10,9,14.666667,14.5,16.5,15.0,17.0,13.0,17.0,20.0,20.5,19.5,6.5,8.333333,26,1
6854723,37.532162,-122.34497,1,1.0,105.7,98,10,10,10,10,10,10,13.666667,14.0,22.333334,20.0,20.0,19.0,23.0,15.333333,20.666666,11.0,16.333334,9.333333,31,0
2721834,37.730827,-122.43958,0,1.0,111.19,96,10,10,10,10,10,10,25.25,23.5,28.0,24.333334,26.333334,22.333334,27.0,17.333334,23.666666,22.0,24.25,17.0,41,0
12208498,37.707443,-122.42862,1,1.0,90.739998,98,10,10,10,10,9,10,20.5,17.0,26.5,11.5,23.5,27.5,29.5,26.5,29.0,24.5,19.0,15.0,24,0
15855471,37.77298,-122.39653,1,1.0,130.74001,88,10,9,9,9,10,9,13.0,11.5,5.0,17.0,1.0,16.0,10.0,11.0,13.0,4.0,5.5,1.5,17,0
13661054,37.706394,-122.46328,1,1.0,95.510002,98,10,10,10,10,9,10,12.5,10.0,3.5,0.0,7.0,14.0,15.5,21.5,8.0,8.5,22.0,23.0,19,0
14450739,37.83839,-122.25663,1,1.0,60.419998,92,10,9,9,10,10,9,15.5,14.5,27.5,15.0,13.0,20.0,18.0,16.5,20.0,24.0,15.0,13.0,20,0
8172628,37.778561,-122.43633,1,1.5,119.73,99,10,10,10,10,10,10,7.5,14.0,13.333333,10.0,16.5,15.0,3.5,15.0,3.0,1.5,7.0,14.0,27,0
1101007,37.89996,-122.27481,1,1.0,160.0,100,10,10,10,10,10,10,0.0,0.0,0.0,0.0,3.6666667,0.0,0.0,0.0,0.0,1.0,1.5,0.0,39,0
16020870,37.765862,-122.24947,4,2.0,287.54999,99,10,10,10,10,10,10,8.5,10.5,18.0,16.0,13.0,1.0,25.0,24.0,17.0,22.0,11.0,15.5,17,1
630210,37.859219,-122.27182,1,2.0,115.45,90,10,10,9,10,9,9,2.0,4.3333335,8.666667,0.0,11.0,7.5,10.0,19.5,2.0,8.666667,1.3333334,7.3333335,31,0
1959880,37.739979,-122.41271,1,1.0,113.0,95,10,10,9,10,9,9,6.0,5.0,2.6666667,11.5,22.5,15.0,20.0,20.0,19.0,13.0,2.0,3.6666667,30,0
14002957,37.781475,-122.1994,0,1.0,87.110001,94,10,10,10,10,9,10,20.5,22.5,26.5,24.0,28.0,26.0,14.0,26.5,22.0,12.5,22.0,11.0,19,0
12224511,37.898258,-122.26375,0,1.0,112.53,99,10,10,10,10,10,10,14.0,17.0,10.5,9.0,7.5,22.0,27.5,14.5,13.5,19.5,15.0,10.0,21,0
16798625,37.885025,-122.28571,0,1.0,131.73,100,10,10,10,10,10,10,9.5,23.0,24.0,24.0,24.0,26.0,28.0,22.0,17.0,28.0,20.0,29.0,14,0
6973983,37.817154,-122.23769,3,2.0,660.83002,97,10,10,10,10,10,10,7.0,2.0,6.0,3.0,5.5,3.3333333,3.3333333,4.3333335,3.6666667,7.3333335,4.0,4.3333335,33,1
3962831,37.804424,-122.43761,2,1.0,484.54999,94,10,9,9,10,10,9,3.25,0.0,1.25,3.0,0.0,1.3333334,1.3333334,0.0,1.25,0.5,1.75,0.0,44,0
3826813,37.906399,-122.56304,2,1.0,261.23999,98,10,10,10,10,10,10,13.5,12.75,16.5,16.666666,16.333334,17.666666,23.0,19.25,19.0,21.25,14.0,13.0,44,0
5445993,38.092983,-122.85839,4,4.5,570.46002,98,10,10,10,10,10,9,6.3333335,5.6666665,7.3333335,2.6666667,3.6666667,4.3333335,8.333333,5.0,4.0,4.0,8.333333,9.0,36,1
4099934,37.797523,-122.25075,1,3.0,56.040001,89,10,9,8,10,9,9,8.5,9.75,11.75,11.0,21.333334,19.0,14.666667,15.5,6.3333335,12.5,9.25,8.0,41,0
3970578,37.493095,-122.23253,0,1.0,220.92,94,9,9,10,9,9,9,19.25,27.0,22.25,16.0,26.0,24.333334,29.0,26.333334,22.333334,24.333334,7.75,10.0,40,1
11048469,37.672947,-122.15945,2,1.0,138.44,99,10,10,10,10,10,10,6.0,5.0,11.333333,14.5,11.0,16.5,14.0,16.0,21.0,17.5,10.5,14.5,26,0
9340256,37.776016,-122.44053,1,1.0,193.39999,99,10,10,10,10,10,10,26.0,22.5,24.0,26.0,28.5,26.5,24.5,30.0,26.0,28.0,16.5,24.0,21,0
3489100,37.797043,-122.42838,4,3.0,1973.63,100,10,10,10,10,10,10,0.0,1.3333334,7.5,0.33333334,4.0,1.0,2.3333333,7.5,9.666667,0.0,2.0,2.5,38,1
17361979,37.840118,-122.21159,1,1.0,80.760002,100,10,10,10,10,10,10,17.0,15.0,11.5,0.0,7.0,13.0,17.0,21.0,17.0,6.0,20.0,12.0,13,0
4887587,37.798977,-122.4062,1,0.0,111.59,91,10,9,9,10,9,9,5.75,7.75,10.75,5.6666665,6.6666665,7.5,6.6666665,10.0,3.0,4.3333335,4.6666665,2.0,39,0
8474452,37.733913,-122.42901,1,1.0,141.0,98,10,10,10,10,10,10,6.6666665,5.0,15.0,4.5,18.5,19.5,24.5,23.5,18.0,14.666667,12.0,4.3333335,31,0
3465816,37.589298,-122.39644,1,1.0,146.25999,99,10,10,10,10,10,10,2.75,5.25,4.0,5.6666665,7.0,14.666667,9.0,5.6666665,6.0,8.75,11.5,7.25,42,0
7759317,37.734299,-122.43061,1,1.0,162.8,98,10,10,10,10,10,10,23.333334,7.0,24.5,16.5,23.0,19.5,28.0,14.5,14.0,17.0,6.6666665,13.666667,29,0
1110346,37.791492,-122.41529,1,1.5,139.49001,100,10,10,10,10,10,10,24.75,21.0,25.75,20.333334,26.666666,25.666666,28.333334,26.5,22.0,25.0,25.5,19.25,44,0
10808334,37.45929,-122.15068,1,1.0,317.35001,98,10,10,10,10,10,10,0.0,10.0,1.0,9.0,5.0,16.0,9.0,0.0,7.0,14.5,21.0,5.0,24,1
12551557,37.708466,-122.4577,1,1.0,54.259998,87,10,8,7,10,8,8,0.0,0.0,13.0,6.0,15.5,6.5,25.0,12.0,4.0,19.0,14.5,7.0,20,0
15068542,37.80228,-122.40698,1,1.0,156.98,100,10,10,10,10,10,10,16.0,25.5,23.5,23.0,17.0,9.0,20.0,30.0,4.5,19.5,20.5,21.5,19,0
6402703,37.960438,-122.5266,0,1.0,153.72,99,10,10,10,10,10,10,17.666666,19.666666,18.666666,17.5,13.333333,17.0,23.0,25.0,17.666666,20.333334,13.0,14.666667,35,0
386977,37.954029,-122.07063,1,1.0,56.689999,97,10,10,10,10,10,10,9.75,15.0,9.666667,5.5,4.3333335,5.0,6.3333335,8.333333,1.3333334,8.333333,6.25,1.3333334,37,0
17192720,37.786537,-122.41441,0,0.0,110.64,92,9,9,9,10,10,9,17.0,16.0,15.0,17.0,27.0,26.0,26.0,24.0,27.0,14.0,8.0,6.0,13,1
12912442,37.796646,-122.43272,1,2.0,174.73,90,10,10,10,10,10,9,26.0,18.0,22.0,4.0,13.5,12.5,26.0,24.5,22.5,29.0,16.5,23.5,19,1
937972,37.800518,-122.40649,2,1.5,503.37,97,10,10,10,10,10,9,17.0,13.333333,14.666667,12.5,4.0,5.0,12.5,22.0,19.0,23.0,28.0,27.0,27,1
9877717,37.7742,-122.4489,1,1.0,209.49001,97,10,10,10,10,10,9,18.0,14.0,18.666666,15.5,23.5,28.0,25.5,17.0,10.0,26.5,18.0,11.333333,27,0
14466368,37.70887,-121.95831,1,1.0,63.720001,96,10,10,10,10,10,10,3.5,17.0,15.0,13.0,16.0,22.0,16.0,8.0,12.5,17.5,17.5,22.0,18,0
7858587,37.770424,-122.44825,1,2.0,75.330002,89,10,10,9,10,10,9,6.3333335,2.0,9.333333,10.0,16.0,18.0,27.0,21.0,16.666666,12.333333,6.0,0.66666669,32,0
580009,37.851139,-122.26641,3,1.0,209.75,90,9,9,9,9,9,9,6.0,4.25,4.25,7.5,14.666667,8.5,4.3333335,16.666666,12.666667,12.25,9.0,7.25,40,0
12338060,37.762077,-122.4323,1,1.0,172.96001,99,10,10,10,10,10,10,22.5,23.0,26.5,14.0,15.5,11.0,13.0,31.0,14.0,26.0,14.5,22.0,23,0
765914,37.756916,-122.41116,1,1.5,356.70001,98,10,10,10,10,10,9,7.5,13.25,9.75,10.666667,9.5,10.0,11.0,11.5,13.666667,10.0,5.25,1.0,38,1
3093070,37.744637,-122.40862,2,1.0,292.69,92,10,10,9,10,10,9,21.0,14.0,21.0,15.0,27.0,25.0,27.0,26.0,16.0,20.0,19.0,27.5,24,1
10619243,37.83807,-122.026,1,1.0,159.14999,99,10,10,10,10,10,10,3.5,12.0,11.0,1.0,10.5,20.0,23.5,22.0,21.0,25.0,24.0,11.0,19,0
2803703,37.858845,-122.48435,2,1.0,243.83,93,10,10,10,10,9,9,16.0,16.5,16.5,16.0,12.333333,15.333333,19.666666,17.0,15.5,16.0,16.5,16.75,44,0
886945,37.816612,-122.2407,1,1.0,126.46,95,10,10,10,10,10,9,17.75,21.333334,13.0,16.666666,21.0,24.333334,29.0,26.5,26.25,29.0,14.25,24.75,43,0
13944712,37.594059,-122.06731,1,3.0,57.98,97,10,10,10,10,10,10,15.0,23.0,29.0,27.0,29.0,29.0,19.0,29.0,29.5,28.0,26.5,19.0,19,0
5174208,37.814217,-122.23209,0,1.0,99.279999,99,10,10,10,10,10,10,14.25,15.0,16.5,15.333333,16.333334,23.5,16.0,29.0,15.0,24.666666,21.666666,17.333334,35,0
4353384,37.865009,-122.26318,1,1.0,61.169998,94,10,9,9,10,10,10,16.0,18.666666,16.5,12.0,19.0,8.0,19.0,14.5,21.5,19.0,21.0,4.0,26,0
780318,37.899433,-122.55608,1,1.0,128.99001,90,9,9,8,9,10,9,4.0,5.5,5.0,4.0,10.0,7.3333335,10.333333,13.75,9.25,9.75,5.25,0.75,44,0
6117844,37.75592,-122.2442,2,1.0,128.02,100,10,10,10,10,10,10,10.0,27.0,22.0,13.0,18.0,21.0,22.0,25.333334,17.666666,17.666666,14.0,16.333334,32,0
7341076,37.726833,-122.42962,1,1.0,103.38,94,10,10,10,10,9,9,3.3333333,7.6666665,9.666667,4.0,14.0,9.0,11.5,19.0,17.666666,5.5,4.5,2.6666667,30,0
16831471,37.714413,-122.45985,1,1.0,107.91,98,10,10,10,10,9,10,7.0,17.0,17.0,21.0,26.0,24.0,24.0,28.0,25.0,25.0,11.0,6.0,13,0
16705037,37.92382,-122.31401,1,2.0,57.490002,91,10,10,9,10,9,9,16.0,18.5,21.5,29.0,27.0,29.0,30.0,29.0,30.0,30.0,25.0,25.0,15,0
10856797,37.776917,-122.18909,0,1.0,82.519997,98,10,10,10,10,9,10,23.0,25.5,20.333334,18.5,22.0,27.5,30.0,29.5,29.0,26.0,26.5,27.0,25,0
17153095,37.945099,-122.32191,1,1.0,46.57,95,10,10,9,10,10,10,11.0,5.5,20.0,14.0,9.0,14.0,30.0,31.0,30.0,28.0,24.0,9.0,14,0
17995179,37.914715,-122.55304,3,2.0,442.82999,98,10,10,9,10,10,9,21.0,24.0,24.0,2.0,19.0,20.0,27.0,24.0,25.0,24.0,21.0,25.0,12,1
62651,37.762455,-122.42432,3,2.5,840.23999,96,10,10,10,10,10,9,4.75,2.0,4.25,2.6666667,5.3333335,2.0,4.0,5.0,2.3333333,6.5,3.25,5.5,41,1
4720143,37.444515,-122.17601,1,1.0,130.60001,92,10,9,9,10,10,9,19.0,18.0,20.0,27.5,20.333334,18.5,15.5,22.333334,20.333334,26.666666,19.25,17.5,38,1
7479318,37.526009,-121.99044,1,1.0,68.300003,94,10,10,9,10,10,9,10.666667,11.0,20.333334,8.5,24.0,30.0,20.0,16.666666,15.666667,7.3333335,12.666667,10.333333,32,0
240959,38.01432,-122.51453,3,2.0,209.63,99,10,10,10,10,9,10,19.5,15.333333,22.333334,21.333334,25.333334,18.333334,23.666666,25.0,23.0,19.75,18.5,16.25,42,0
5578801,37.984959,-122.5891,2,2.0,192.67999,94,10,10,9,10,10,10,28.0,19.0,15.25,25.666666,28.0,25.333334,27.333334,27.666666,23.0,22.666666,21.0,23.0,37,1
16156476,37.814831,-122.23983,1,1.0,95.949997,99,10,10,10,10,10,10,22.0,26.0,28.5,28.0,25.0,29.0,30.0,30.0,24.0,28.0,26.0,22.5,16,0
2701658,37.726284,-122.4202,1,1.0,118.29,97,10,10,10,10,9,10,10.5,19.0,21.5,20.0,26.333334,21.666666,26.666666,22.5,21.5,20.75,22.75,11.25,44,0
9821035,37.94025,-121.9426,1,1.0,51.5,72,8,7,6,10,10,8,2.0,0.0,0.0,0.0,1.0,3.0,0.0,11.5,16.0,8.0,3.0,3.0,18,0
5204199,37.910007,-122.68475,1,1.0,162.66,89,10,9,9,9,9,9,2.25,4.5,3.75,10.333333,11.333333,11.666667,18.666666,13.0,7.6666665,6.0,3.3333333,7.0,39,0
8881046,37.80695,-121.99412,1,1.0,58.040001,95,10,10,9,10,10,10,8.0,12.5,8.0,13.0,26.0,13.0,23.0,16.5,12.5,10.333333,10.666667,6.3333335,25,0
7222704,37.782867,-122.48346,1,1.0,135.88,96,10,10,10,10,9,10,30.0,27.666666,30.666666,30.0,28.5,29.5,23.0,28.333334,29.5,26.333334,25.666666,26.333334,32,0
11183089,37.789463,-122.41299,1,1.0,268.47,94,10,10,10,9,10,9,10.5,8.333333,15.666667,12.0,11.5,14.5,10.0,7.0,16.0,14.0,6.0,1.5,26,1
17462704,37.512115,-122.19347,3,2.0,265.26001,100,10,10,10,10,10,10,26.0,11.0,12.5,16.0,13.0,16.0,24.0,24.0,23.0,17.0,24.0,31.0,13,1
14059824,37.93317,-122.55347,1,1.0,201.46001,99,10,10,10,10,10,10,10.5,10.0,1.0,8.0,14.0,22.0,17.0,18.5,22.0,27.5,20.5,9.5,21,0
10879449,37.7281,-122.46316,2,1.0,193.46001,96,10,10,10,10,10,10,6.0,2.0,14.0,12.0,10.5,21.5,21.0,15.0,15.0,21.0,14.0,2.0,16,1
16734533,37.470642,-122.20616,4,2.0,255.42,86,10,9,8,10,9,9,16.5,23.0,29.0,30.0,29.0,30.0,31.0,29.0,28.0,27.0,2.0,15.0,15,1
678525,37.801121,-122.4437,1,1.0,326.95999,98,10,10,10,10,10,10,1.3333334,0.66666669,3.0,7.0,12.666667,6.0,9.0,8.75,1.3333334,2.6666667,8.666667,0.0,37,1
302061,38.01384,-122.51498,1,1.0,74.839996,96,10,10,10,10,9,10,1.5,7.5,10.666667,10.0,4.5,9.0,18.5,11.666667,4.5,6.3333335,3.0,9.333333,30,0
17222602,37.776035,-122.41406,1,1.0,134.25,100,10,10,10,10,10,10,25.0,22.0,11.0,26.0,27.0,28.0,26.0,27.0,28.0,26.0,22.0,15.0,13,0
1533378,37.758495,-122.40135,1,1.0,97.470001,94,10,10,9,10,9,9,21.25,17.25,20.25,10.333333,26.333334,24.0,25.0,25.0,21.333334,25.5,19.5,18.75,42,0
3383728,37.871132,-122.29444,1,1.0,63.040001,98,10,10,10,10,10,10,13.75,20.0,20.5,22.0,12.0,22.5,15.333333,26.5,20.5,24.0,18.5,15.75,36,0
16380120,37.804363,-122.27778,1,1.0,75.800003,100,10,10,10,10,10,10,18.0,6.0,13.0,19.0,30.0,26.0,8.0,25.0,30.0,23.0,16.0,24.0,14,0
6464808,37.753479,-122.46835,1,1.0,109.93,88,9,9,9,10,9,9,27.0,24.0,26.666666,25.5,21.333334,29.0,29.333334,29.666666,27.0,26.666666,17.666666,24.666666,35,1
1759482,37.813805,-122.25197,1,1.0,88.910004,89,10,9,9,10,9,9,8.75,7.3333335,11.75,12.333333,23.5,21.333334,24.333334,19.0,16.666666,12.0,10.333333,3.75,39,0
1407244,37.762436,-122.3946,3,2.0,554.38,97,10,10,10,10,10,9,4.5,5.25,4.0,2.0,3.0,2.5,6.0,5.3333335,8.666667,9.0,1.25,2.25,40,0
16312257,37.406406,-122.40559,1,2.0,200.0,100,10,10,10,10,10,10,0.0,0.0,0.5,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0
